timestamp,city,aqi_actual,aqi_predicted,aqi_category,risk_level,outdoor_activity,mask_recommendation,hour
2025-11-24 07:00:00,Mumbai,232,226.17762756347656,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,7
2025-11-24 07:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,7
2025-11-24 07:00:00,Delhi,229,227.3422393798828,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,7
2025-11-24 07:00:00,Mexico City,75,74.58338165283203,Moderate,Low,Generally Safe,Not necessary,7
2025-11-24 07:00:00,Los Angeles,54,54.04719543457031,Moderate,Low,Generally Safe,Not necessary,7
2025-11-24 07:00:00,Tokyo,33,32.7119140625,Good,Low,Unrestricted,Not necessary,7
2025-11-24 07:00:00,São Paulo,8,8.119514465332031,Good,Low,Unrestricted,Not necessary,7
2025-11-24 07:00:00,New York,28,27.890525817871094,Good,Low,Unrestricted,Not necessary,7
2025-11-24 08:00:00,Beijing,172,172.69863891601562,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,8
2025-11-24 08:00:00,Los Angeles,53,53.48886489868164,Moderate,Low,Generally Safe,Not necessary,8
2025-11-24 08:00:00,Mumbai,234,230.7345428466797,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,8
2025-11-24 08:00:00,Cairo,158,158.7930450439453,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,8
2025-11-24 08:00:00,Delhi,231,227.15184020996094,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,8
2025-11-24 08:00:00,Tokyo,40,40.04149627685547,Good,Low,Unrestricted,Not necessary,8
2025-11-24 08:00:00,New York,25,25.002071380615234,Good,Low,Unrestricted,Not necessary,8
2025-11-24 08:00:00,Mexico City,81,80.33049774169922,Moderate,Low,Generally Safe,Not necessary,8
2025-11-24 08:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,8
2025-11-24 08:00:00,São Paulo,8,8.064772605895996,Good,Low,Unrestricted,Not necessary,8
2025-11-24 09:00:00,Los Angeles,53,52.99443054199219,Moderate,Low,Generally Safe,Not necessary,9
2025-11-24 09:00:00,New York,23,23.145532608032227,Good,Low,Unrestricted,Not necessary,9
2025-11-24 09:00:00,São Paulo,7,7.07717752456665,Good,Low,Unrestricted,Not necessary,9
2025-11-24 09:00:00,Beijing,163,169.38572692871094,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,9
2025-11-24 09:00:00,Tokyo,48,47.673519134521484,Good,Low,Unrestricted,Not necessary,9
2025-11-24 09:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,9
2025-11-24 09:00:00,Cairo,157,157.99659729003906,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,9
2025-11-24 09:00:00,Mexico City,85,84.51048278808594,Moderate,Low,Generally Safe,Not necessary,9
2025-11-24 09:00:00,Delhi,232,241.2736358642578,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,9
2025-11-24 09:00:00,Mumbai,236,230.6417694091797,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,9
2025-11-24 10:00:00,Mexico City,90,89.32341766357422,Moderate,Low,Generally Safe,Not necessary,10
2025-11-24 10:00:00,Delhi,232,238.3809356689453,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,10
2025-11-24 10:00:00,Cairo,152,154.40679931640625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,10
2025-11-24 10:00:00,São Paulo,7,7.058895587921143,Good,Low,Unrestricted,Not necessary,10
2025-11-24 10:00:00,Tokyo,53,52.7231559753418,Moderate,Low,Generally Safe,Not necessary,10
2025-11-24 10:00:00,Beijing,123,125.85953521728516,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,10
2025-11-24 10:00:00,Mumbai,240,230.03443908691406,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,10
2025-11-24 10:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,10
2025-11-24 10:00:00,New York,22,21.902381896972656,Good,Low,Unrestricted,Not necessary,10
2025-11-24 10:00:00,Los Angeles,52,52.09621810913086,Moderate,Low,Generally Safe,Not necessary,10
2025-11-24 11:00:00,Delhi,234,238.60325622558594,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,11
2025-11-24 11:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,11
2025-11-24 11:00:00,Los Angeles,50,49.8697509765625,Good,Low,Unrestricted,Not necessary,11
2025-11-24 11:00:00,São Paulo,7,7.0395894050598145,Good,Low,Unrestricted,Not necessary,11
2025-11-24 11:00:00,Mexico City,96,94.92176818847656,Moderate,Low,Generally Safe,Not necessary,11
2025-11-24 11:00:00,Beijing,66,80.68177032470703,Moderate,Low,Generally Safe,Not necessary,11
2025-11-24 11:00:00,New York,24,23.786102294921875,Good,Low,Unrestricted,Not necessary,11
2025-11-24 11:00:00,Tokyo,55,55.01822280883789,Moderate,Low,Generally Safe,Not necessary,11
2025-11-24 11:00:00,Mumbai,248,235.75157165527344,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,11
2025-11-24 11:00:00,Cairo,138,139.12930297851562,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,11
2025-11-24 12:00:00,Tokyo,56,55.89623260498047,Moderate,Low,Generally Safe,Not necessary,12
2025-11-24 12:00:00,Mumbai,258,253.6318359375,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,12
2025-11-24 12:00:00,New York,26,25.768598556518555,Good,Low,Unrestricted,Not necessary,12
2025-11-24 12:00:00,Beijing,31,35.26814651489258,Good,Low,Unrestricted,Not necessary,12
2025-11-24 12:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,12
2025-11-24 12:00:00,Los Angeles,47,46.907501220703125,Good,Low,Unrestricted,Not necessary,12
2025-11-24 12:00:00,São Paulo,7,7.0395894050598145,Good,Low,Unrestricted,Not necessary,12
2025-11-24 12:00:00,Mexico City,101,99.95203399658203,Moderate,Low,Generally Safe,Not necessary,12
2025-11-24 12:00:00,Delhi,184,183.20542907714844,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,12
2025-11-24 12:00:00,Cairo,126,127.18584442138672,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,12
2025-11-24 13:00:00,Mexico City,106,104.10691833496094,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,13
2025-11-24 13:00:00,Los Angeles,44,44.25777816772461,Good,Low,Unrestricted,Not necessary,13
2025-11-24 13:00:00,Cairo,113,113.49458312988281,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,13
2025-11-24 13:00:00,New York,27,27.165931701660156,Good,Low,Unrestricted,Not necessary,13
2025-11-24 13:00:00,Beijing,17,19.07935333251953,Good,Low,Unrestricted,Not necessary,13
2025-11-24 13:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,13
2025-11-24 13:00:00,Tokyo,56,56.027915954589844,Moderate,Low,Generally Safe,Not necessary,13
2025-11-24 13:00:00,São Paulo,7,7.0395894050598145,Good,Low,Unrestricted,Not necessary,13
2025-11-24 13:00:00,Mumbai,268,257.610107421875,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,13
2025-11-24 13:00:00,Delhi,169,172.56239318847656,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,13
2025-11-24 14:00:00,Beijing,15,13.9686279296875,Good,Low,Unrestricted,Not necessary,14
2025-11-24 14:00:00,Mumbai,275,264.6814270019531,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,14
2025-11-24 14:00:00,New York,28,28.19681739807129,Good,Low,Unrestricted,Not necessary,14
2025-11-24 14:00:00,Cairo,97,97.34823608398438,Moderate,Low,Generally Safe,Not necessary,14
2025-11-24 14:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,14
2025-11-24 14:00:00,Tokyo,56,55.927024841308594,Moderate,Low,Generally Safe,Not necessary,14
2025-11-24 14:00:00,Mexico City,111,111.21508026123047,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,14
2025-11-24 14:00:00,Delhi,165,163.07101440429688,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,14
2025-11-24 14:00:00,São Paulo,7,7.030066967010498,Good,Low,Unrestricted,Not necessary,14
2025-11-24 14:00:00,Los Angeles,42,41.720401763916016,Good,Low,Unrestricted,Not necessary,14
2025-11-24 15:00:00,Mexico City,115,116.61785125732422,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,15
2025-11-24 15:00:00,New York,28,27.609140396118164,Good,Low,Unrestricted,Not necessary,15
2025-11-24 15:00:00,Beijing,17,16.207199096679688,Good,Low,Unrestricted,Not necessary,15
2025-11-24 15:00:00,Delhi,165,164.157958984375,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,15
2025-11-24 15:00:00,Cairo,96,95.19769287109375,Moderate,Low,Generally Safe,Not necessary,15
2025-11-24 15:00:00,São Paulo,7,7.030066967010498,Good,Low,Unrestricted,Not necessary,15
2025-11-24 15:00:00,Los Angeles,39,39.0730094909668,Good,Low,Unrestricted,Not necessary,15
2025-11-24 15:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,15
2025-11-24 15:00:00,Tokyo,55,55.045955657958984,Moderate,Low,Generally Safe,Not necessary,15
2025-11-24 15:00:00,Mumbai,278,296.8494873046875,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,15
2025-11-24 16:00:00,Mexico City,120,117.48600769042969,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,16
2025-11-24 16:00:00,São Paulo,7,7.030066967010498,Good,Low,Unrestricted,Not necessary,16
2025-11-24 16:00:00,Tokyo,54,54.122337341308594,Moderate,Low,Generally Safe,Not necessary,16
2025-11-24 16:00:00,Mumbai,275,299.75494384765625,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,16
2025-11-24 16:00:00,Cairo,98,97.45477294921875,Moderate,Low,Generally Safe,Not necessary,16
2025-11-24 16:00:00,New York,27,27.123701095581055,Good,Low,Unrestricted,Not necessary,16
2025-11-24 16:00:00,Los Angeles,37,37.17832946777344,Good,Low,Unrestricted,Not necessary,16
2025-11-24 16:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,16
2025-11-24 16:00:00,Beijing,26,25.556398391723633,Good,Low,Unrestricted,Not necessary,16
2025-11-24 16:00:00,Delhi,167,167.22848510742188,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,16
2025-11-24 17:00:00,Delhi,170,170.0200653076172,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,17
2025-11-24 17:00:00,Los Angeles,36,35.73656463623047,Good,Low,Unrestricted,Not necessary,17
2025-11-24 17:00:00,Mumbai,266,299.5687255859375,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,17
2025-11-24 17:00:00,Tokyo,53,53.004817962646484,Moderate,Low,Generally Safe,Not necessary,17
2025-11-24 17:00:00,Cairo,90,90.20575714111328,Moderate,Low,Generally Safe,Not necessary,17
2025-11-24 17:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,17
2025-11-24 17:00:00,New York,27,27.049501419067383,Good,Low,Unrestricted,Not necessary,17
2025-11-24 17:00:00,São Paulo,6,6.1197896003723145,Good,Low,Unrestricted,Not necessary,17
2025-11-24 17:00:00,Mexico City,123,121.870361328125,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,17
2025-11-24 17:00:00,Beijing,37,36.24870681762695,Good,Low,Unrestricted,Not necessary,17
2025-11-24 18:00:00,Los Angeles,35,34.98671340942383,Good,Low,Unrestricted,Not necessary,18
2025-11-24 18:00:00,São Paulo,6,6.1197896003723145,Good,Low,Unrestricted,Not necessary,18
2025-11-24 18:00:00,Delhi,175,173.97235107421875,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,18
2025-11-24 18:00:00,Cairo,79,79.56687927246094,Moderate,Low,Generally Safe,Not necessary,18
2025-11-24 18:00:00,New York,26,25.946056365966797,Good,Low,Unrestricted,Not necessary,18
2025-11-24 18:00:00,Tokyo,52,51.58779525756836,Moderate,Low,Generally Safe,Not necessary,18
2025-11-24 18:00:00,Mexico City,123,122.41498565673828,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,18
2025-11-24 18:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,18
2025-11-24 18:00:00,Mumbai,255,296.5643310546875,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,18
2025-11-24 18:00:00,Beijing,58,56.89091110229492,Moderate,Low,Generally Safe,Not necessary,18
2025-11-24 19:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,19
2025-11-24 19:00:00,Delhi,179,178.15133666992188,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,19
2025-11-24 19:00:00,New York,23,23.1450138092041,Good,Low,Unrestricted,Not necessary,19
2025-11-24 19:00:00,Mexico City,122,122.10027313232422,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,19
2025-11-24 19:00:00,Beijing,81,77.72871398925781,Moderate,Low,Generally Safe,Not necessary,19
2025-11-24 19:00:00,São Paulo,6,5.979725360870361,Good,Low,Unrestricted,Not necessary,19
2025-11-24 19:00:00,Tokyo,49,48.765777587890625,Good,Low,Unrestricted,Not necessary,19
2025-11-24 19:00:00,Los Angeles,35,34.851741790771484,Good,Low,Unrestricted,Not necessary,19
2025-11-24 19:00:00,Mumbai,244,263.62445068359375,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,19
2025-11-24 19:00:00,Cairo,68,68.22337341308594,Moderate,Low,Generally Safe,Not necessary,19
2025-11-24 20:00:00,Tokyo,47,46.61555099487305,Good,Low,Unrestricted,Not necessary,20
2025-11-24 20:00:00,London,2,2.0746066570281982,Good,Low,Unrestricted,Not necessary,20
2025-11-24 20:00:00,Mumbai,231,245.4514617919922,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,20
2025-11-24 20:00:00,Beijing,98,94.96184539794922,Moderate,Low,Generally Safe,Not necessary,20
2025-11-24 20:00:00,Cairo,58,58.23990249633789,Moderate,Low,Generally Safe,Not necessary,20
2025-11-24 20:00:00,Los Angeles,36,35.77307891845703,Good,Low,Unrestricted,Not necessary,20
2025-11-24 20:00:00,Mexico City,121,122.10027313232422,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,20
2025-11-24 20:00:00,New York,19,19.34002685546875,Good,Low,Unrestricted,Not necessary,20
2025-11-24 20:00:00,Delhi,184,184.0918426513672,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,20
2025-11-24 20:00:00,São Paulo,6,5.983950138092041,Good,Low,Unrestricted,Not necessary,20
2025-11-24 21:00:00,Delhi,187,186.2416534423828,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,21
2025-11-24 21:00:00,Mumbai,219,227.5543670654297,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,21
2025-11-24 21:00:00,Cairo,49,49.6950569152832,Good,Low,Unrestricted,Not necessary,21
2025-11-24 21:00:00,London,3,2.923198938369751,Good,Low,Unrestricted,Not necessary,21
2025-11-24 21:00:00,Mexico City,118,118.13837432861328,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,21
2025-11-24 21:00:00,Tokyo,46,46.03606414794922,Good,Low,Unrestricted,Not necessary,21
2025-11-24 21:00:00,New York,10,10.687780380249023,Good,Low,Unrestricted,Not necessary,21
2025-11-24 21:00:00,São Paulo,5,5.2010393142700195,Good,Low,Unrestricted,Not necessary,21
2025-11-24 21:00:00,Los Angeles,38,37.95827102661133,Good,Low,Unrestricted,Not necessary,21
2025-11-24 21:00:00,Beijing,108,108.3732681274414,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,21
2025-11-24 22:00:00,São Paulo,5,5.038167476654053,Good,Low,Unrestricted,Not necessary,22
2025-11-24 22:00:00,New York,8,8.234182357788086,Good,Low,Unrestricted,Not necessary,22
2025-11-24 22:00:00,Mumbai,209,212.90577697753906,Very Unhealthy,Very High,Minimize Outdoor Activity,N95/N99 mask required if going outdoors,22
2025-11-24 22:00:00,Cairo,39,38.91928482055664,Good,Low,Unrestricted,Not necessary,22
2025-11-24 22:00:00,London,4,3.8586084842681885,Good,Low,Unrestricted,Not necessary,22
2025-11-24 22:00:00,Beijing,118,112.21783447265625,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,22
2025-11-24 22:00:00,Los Angeles,41,40.3156852722168,Good,Low,Unrestricted,Not necessary,22
2025-11-24 22:00:00,Mexico City,117,117.43197631835938,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,22
2025-11-24 22:00:00,Tokyo,45,44.92999267578125,Good,Low,Unrestricted,Not necessary,22
2025-11-24 22:00:00,Delhi,191,191.91798400878906,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,22
2025-11-24 23:00:00,London,5,4.968671798706055,Good,Low,Unrestricted,Not necessary,23
2025-11-24 23:00:00,Cairo,32,32.079856872558594,Good,Low,Unrestricted,Not necessary,23
2025-11-24 23:00:00,Los Angeles,45,44.18622970581055,Good,Low,Unrestricted,Not necessary,23
2025-11-24 23:00:00,Beijing,129,132.41534423828125,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,23
2025-11-24 23:00:00,Tokyo,44,44.25547790527344,Good,Low,Unrestricted,Not necessary,23
2025-11-24 23:00:00,Mumbai,202,199.84381103515625,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,23
2025-11-24 23:00:00,Mexico City,115,116.60100555419922,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,23
2025-11-24 23:00:00,São Paulo,5,4.994343280792236,Good,Low,Unrestricted,Not necessary,23
2025-11-24 23:00:00,New York,8,7.968300819396973,Good,Low,Unrestricted,Not necessary,23
2025-11-24 23:00:00,Delhi,194,193.0662384033203,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,23
2025-11-25 00:00:00,Los Angeles,51,51.59772491455078,Moderate,Low,Generally Safe,Not necessary,0
2025-11-25 00:00:00,Cairo,29,29.302507400512695,Good,Low,Unrestricted,Not necessary,0
2025-11-25 00:00:00,Mumbai,198,199.0782012939453,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,0
2025-11-25 00:00:00,Beijing,139,141.31051635742188,Unhealthy for Sensitive Groups,Moderate,Reduce Prolonged Exertion,Recommended for sensitive groups,0
2025-11-25 00:00:00,Delhi,196,195.9003448486328,Unhealthy,High,Avoid Prolonged Exertion,N95 mask recommended for everyone outdoors,0
